id,name_primary,name_en,type_vn,type_en,source,state,inedible_portion_pct,calories_kcal,protein_g,carbohydrate_g,fat_g,fiber_g,sodium_mg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,potassium_mg,zinc_mg,copper_mcg,manganese_mg,beta_carotene_mcg,vitamin_a_mcg,vitamin_d_mcg,vitamin_e_mg,vitamin_k_mcg,vitamin_c_mg,vitamin_b1_mg,vitamin_b2_mg,vitamin_pp_mg,vitamin_b5_mg,vitamin_b6_mg,vitamin_b9_mcg,vitamin_b12_mcg,vitamin_h_mcg,last_verified
fao_vn_2007_7051_raw,Phổi bò,"Beef, lung",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,8.0,103.0,15.2,0.0,4.7,0.0,198.0,10.0,6.7,14.0,195.0,340.0,1.61,260.0,0.02,0.0,14.0,,,,39.0,0.1,0.14,1.1,1.0,0.04,0.0,3.81,,2026-02-26
fao_vn_2007_7052_raw,Phổi lợn,"Hog lung, raw",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,8.0,92.0,14.8,0.0,3.6,0.0,153.0,9.0,6.4,14.0,230.0,303.0,2.03,83.0,0.02,0.0,0.0,,,,12.0,0.02,0.14,0.6,0.9,0.1,0.0,2.75,,2026-02-26
fao_vn_2007_7053_raw,Sườn lợn,"Pork, ribs",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,57.0,187.0,17.9,0.0,12.8,0.0,60.0,7.0,0.61,14.0,160.0,200.0,3.6,100.0,0.01,0.0,0.0,0.69,0.1,0.0,0.0,0.96,0.23,5.2,0.6,0.26,0.0,0.7,2.6,2026-02-26
fao_vn_2007_7054_raw,Tai lợn,Hog ears,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,4.0,126.0,21.0,1.3,4.1,0.0,191.0,21.0,2.4,7.0,41.0,55.0,0.19,6.0,0.12,0.0,0.0,,,,0.0,0.08,0.11,0.8,0.068,0.02,0.0,0.07,,2026-02-26
fao_vn_2007_7055_raw,Tim bò,"Beef, heart",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,8.0,89.0,15.0,0.6,3.0,0.0,98.0,5.0,5.4,21.0,185.0,287.0,1.7,396.0,0.04,0.0,6.0,,0.22,0.0,7.0,0.31,0.49,6.8,1.79,0.279,0.0,8.55,2.0,2026-02-26
fao_vn_2007_7056_raw,Tim gà,Chicken heart,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,114.0,16.0,0.0,5.5,0.0,74.0,12.0,5.96,15.0,177.0,176.0,6.59,346.0,0.09,0.0,9.0,,,,3.0,0.15,0.73,4.9,2.559,0.36,0.0,7.29,,2026-02-26
fao_vn_2007_7057_raw,Tim lợn,Hog heart,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,6.0,94.0,15.1,1.2,3.2,0.0,56.0,7.0,5.9,19.0,213.0,294.0,2.8,408.0,0.06,0.0,8.0,,,,1.0,0.34,0.49,5.7,2.515,0.39,0.0,3.79,18.2,2026-02-26
fao_vn_2007_7058_raw,Tiết bò,"Beef, blood",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,75.0,18.0,0.4,0.2,0.0,,8.0,52.6,,31.0,,,,,0.0,30.0,,,,,0.09,0.03,0.6,,,,,,2026-02-26
fao_vn_2007_7059_cooked,Tiết lợn luộc,"Hog blood, boiled",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,cooked,0.0,44.0,10.7,0.0,0.1,0.0,,7.0,25.9,,12.0,,,,,0.0,93.0,,,,,0.0,0.1,0.6,,,,,,2026-02-26
fao_vn_2007_7060_raw,Tiết lợn sống,"Hog blood, raw",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,25.0,5.7,0.2,0.1,0.0,,7.0,20.4,,7.0,,,,,0.0,26.0,,,,,,0.1,0.6,,,,,,2026-02-26
fao_vn_2007_7061_raw,Tủy xương bò,Beef bone marrow,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,814.0,1.1,0.0,89.9,0.0,,89.0,,,,,,,,0.0,,,,,,,0.01,0.1,,,,,,2026-02-26
fao_vn_2007_7062_raw,Tủy xương lợn,"Hog, bone marrow",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,749.0,2.3,0.0,82.2,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,2026-02-26
fao_vn_2007_7063_raw,Ba tê,Pa tª,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,326.0,10.8,15.4,24.6,0.0,,26.0,4.2,,88.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_7064_cooked,Chả lợn,"Pork, mince fat meat grilled",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,cooked,0.0,517.0,10.8,5.1,50.4,0.0,,20.0,,,100.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_7065_cooked,Chả quế lợn,"Pork, cinnamon mince grilled",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,cooked,0.0,416.0,16.2,0.0,39.0,0.0,,16.0,2.1,,45.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_7066_raw,Dăm bông lợn,"Ham, pork",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,318.0,23.0,0.3,25.0,0.0,,10.0,2.1,,110.0,,,,,0.0,,,,,0.0,0.4,0.19,3.8,,,,,,2026-02-26
fao_vn_2007_7067_raw,Dồi lợn,Blood mix-pudding with viscera in large intestine,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,114.0,12.4,0.0,7.1,0.0,,28.0,,,23.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_7068_raw,Giò bò,Beef dumpling,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,357.0,13.8,0.0,33.5,0.0,,18.0,3.2,,12.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_7069_cooked,Giò lụa,"Pork, mince lean meat steamed",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,cooked,0.0,136.0,21.5,0.0,5.5,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_7070_cooked,Giò thủ lợn,"Pork, head meat, steamed",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,cooked,0.0,553.0,16.0,0.0,54.3,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_7071_raw,Lạp xường,Chinese sausage,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,585.0,20.8,1.7,55.0,0.0,,52.0,3.0,,175.0,,,,,0.0,,,,,0.0,0.46,0.24,4.7,,,,,,2026-02-26
fao_vn_2007_7072_raw,Nem chạo,,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,153.0,16.6,6.9,6.5,0.0,,24.0,1.6,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_7073_raw,Nem chua,"Pork mince, fermented",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,137.0,21.7,4.3,3.7,0.0,,24.0,,,78.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_7074_raw,Ruốc thịt lợn,,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,369.0,46.6,0.0,20.3,0.0,,29.0,0.3,,16.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_7075_raw,Thịt bò khô,Dried beef,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,239.0,51.0,5.2,1.6,0.0,,31.0,8.1,,476.0,,,,,0.0,,,,,0.0,0.13,0.19,30.3,,,,,,2026-02-26
fao_vn_2007_7076_raw,Thịt trâu khô,"Buffalo meat, dried",Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,226.0,50.4,0.0,2.7,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_7077_raw,Xúc xích,Pork sausage,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,2.0,535.0,27.2,0.0,47.4,0.0,,7.0,1.9,,139.0,,,,,0.0,,,,,0.0,0.34,,,,,,,,2026-02-26
fao_vn_2007_7078_raw,Bột cóc,Toad meat powder,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,342.0,55.4,0.0,13.4,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_7079_raw,Châu chấu,Locust,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,20.0,130.0,24.3,0.0,3.6,0.0,,210.0,0.4,,270.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_7080_raw,ếch (thịt đùi),Frog,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,90.0,20.0,0.0,1.1,0.0,58.0,18.0,1.5,20.0,147.0,285.0,1.0,250.0,,0.0,15.0,,1.0,0.1,0.0,0.14,0.25,1.2,,0.12,0.0,0.4,,2026-02-26
fao_vn_2007_7081_raw,Nhộng,Silk worm,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,2.0,111.0,13.0,0.0,6.5,0.0,,40.0,,,109.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_7082_raw,Lòng gà (cả bộ),Chicken giblets,Thịt và sản phẩm chế biến,Meat and meat products,FAO_VN_2007,raw,0.0,119.0,17.9,1.8,4.5,0.0,77.0,10.0,5.86,18.0,197.0,228.0,3.32,243.0,0.15,0.0,2657.0,,,,16.0,0.09,0.99,0.7,3.208,0.42,0.0,11.41,,2026-02-26
fao_vn_2007_8001_raw,Cá bống,"Goby, gudgeon",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,45.0,70.0,15.8,0.0,0.8,0.0,,17.0,0.9,,181.0,,,,,0.0,,,,,0.0,0.02,0.04,3.2,,,,,,2026-02-26
fao_vn_2007_8002_raw,Cá chày,Pond fish,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,31.0,113.0,20.1,0.0,3.6,0.0,,63.0,0.2,,176.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8003_raw,Cá chép,Carp,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,40.0,96.0,16.0,0.0,3.6,0.0,49.0,17.0,0.9,30.0,184.0,397.0,1.48,57.0,0.04,0.0,181.0,,0.63,0.1,0.0,0.02,0.04,1.5,0.75,0.19,0.0,1.53,,2026-02-26
fao_vn_2007_8004_raw,Cá dưa,Conger pike,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,,115.0,17.6,0.0,5.0,0.0,,64.0,,,70.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8005_raw,Cá dầu,,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,10.0,96.0,18.9,0.0,2.3,0.0,,527.0,,,885.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8006_raw,Cá diếc,"Mullet, harder",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,45.0,87.0,17.7,0.0,1.8,0.0,,70.0,0.8,,152.0,,,,,0.0,120.0,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8007_raw,Cá đao,"Sawfish, wolfherring",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,,94.0,18.3,0.0,2.3,0.0,,36.0,,,50.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8008_raw,Cá đé,Chinese herring,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,,83.0,18.7,0.0,0.9,0.0,,80.0,,,130.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8009_raw,Cá đối,"Mullet, gray mullet",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,42.0,108.0,19.5,0.0,3.3,0.0,65.0,21.0,1.0,29.0,224.0,357.0,0.52,51.0,0.02,0.0,45.0,,1.0,0.1,0.0,0.07,0.15,4.6,0.76,0.425,0.0,0.22,,2026-02-26
fao_vn_2007_8010_raw,Cá đồng tiền,Goby,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,,98.0,20.1,0.0,2.0,0.0,,90.0,,,100.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8011_raw,Cá hồi,Salmon,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,40.0,136.0,22.0,0.0,5.3,0.0,46.0,13.0,1.1,31.0,230.0,423.0,0.41,51.0,0.01,0.0,30.0,,0.65,0.1,0.0,0.22,0.07,7.0,0.823,0.549,0.0,4.17,,2026-02-26
fao_vn_2007_8012_raw,"Cá khô (chim, thu, nụ, đé)","Dried fish, miscellaneous",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,15.0,208.0,43.3,0.0,3.9,0.0,,120.0,0.9,,95.0,,,,,0.0,,,,,0.0,0.08,0.31,4.6,,,,,,2026-02-26
fao_vn_2007_8013_raw,Cá lác,,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,,71.0,16.7,0.0,0.5,0.0,,80.0,,,210.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8014_raw,Cá mè,"Hypophthalmichthys, chub, dory, tench bream",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,36.0,144.0,15.4,0.0,9.1,0.0,,157.0,,,215.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8015_raw,Cá mòi,Sardin,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,45.0,124.0,17.5,0.0,6.0,0.0,100.0,80.0,3.0,24.0,240.0,,,170.0,,0.0,20.0,,,,0.0,0.02,0.15,10.1,,0.96,,0.14,,2026-02-26
fao_vn_2007_8016_raw,Cá mỡ,,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,0.0,151.0,16.8,0.0,9.3,0.0,,42.0,1.4,,173.0,,,,,0.0,30.0,,,,0.0,0.08,0.21,2.7,,,,,,2026-02-26
fao_vn_2007_8017_raw,Cá mối,,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,,116.0,22.1,0.0,3.1,0.0,,60.0,,,102.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8018_raw,Cá nạc,Fish low fat,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,39.0,80.0,17.5,0.0,1.1,0.0,,42.0,1.4,,173.0,,,,,0.0,,,,,0.0,0.06,0.08,2.2,,,,,,2026-02-26
fao_vn_2007_8019_raw,Cá ngừ,"Flying fish, tuna",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,42.0,87.0,21.0,0.0,0.3,0.0,78.0,44.0,1.0,50.0,206.0,518.0,0.52,64.0,0.01,0.0,5.0,,0.5,0.1,1.0,0.02,0.08,4.0,0.75,0.9,0.0,0.52,1.5,2026-02-26
fao_vn_2007_8020_raw,Cá nục,"Scad, anchovy",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,,111.0,20.2,0.0,3.3,0.0,104.0,85.0,3.25,41.0,160.0,383.0,1.72,211.0,0.07,0.0,15.0,,0.57,0.1,0.0,0.06,0.26,14.0,0.645,0.143,0.0,0.62,,2026-02-26
fao_vn_2007_8021_raw,Cá phèn,"Goatfish, surmullet, red mullet",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,,104.0,15.9,0.0,4.5,0.0,,40.0,,,50.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8022_raw,Cá quả,"Fish, snake head",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,40.0,97.0,18.2,0.0,2.7,0.0,,90.0,,,240.0,,,,,0.0,,,,,0.0,0.04,0.12,2.3,,,,,,2026-02-26
fao_vn_2007_8023_raw,Cá rô đồng,Anabas,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,44.0,126.0,19.1,0.0,5.5,0.0,,26.0,0.25,,151.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8024_raw,Cá rô phi,"Tilapia, African carp",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,43.0,100.0,19.7,0.0,2.3,0.0,,50.0,0.53,,148.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8025_raw,Cá thờn bơn (cá bơn),"Flounder, sole, turbot",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,,73.0,17.4,0.0,0.4,0.0,,36.0,,,45.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8026_raw,Cá thu,"Mackerel, codfish, kingfish",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,35.0,166.0,18.2,0.0,10.3,0.0,110.0,50.0,1.3,35.0,90.0,486.0,,200.0,,0.0,10.0,,,,0.0,0.07,0.17,6.6,,,,,7.0,2026-02-26
fao_vn_2007_8027_raw,Cá thu đao,,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,30.0,156.0,20.0,0.0,8.4,0.0,86.0,22.0,3.0,28.0,190.0,406.0,0.67,93.0,0.02,0.0,35.0,,1.0,0.1,0.0,0.05,0.1,6.0,0.316,0.33,0.0,4.4,,2026-02-26
fao_vn_2007_8028_raw,Cá trạch (cá chạch),Loach,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,26.0,110.0,20.4,0.0,3.2,0.0,,109.0,0.2,,231.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8029_raw,Cá trắm cỏ,"Carp, amur",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,35.0,91.0,17.0,0.0,2.6,0.0,,57.0,0.1,,145.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8030_raw,Cá trê,"Catfish, silurus, sheatfish, hito",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,40.0,173.0,16.5,0.0,11.9,0.0,53.0,20.0,1.0,23.0,210.0,299.0,0.74,101.0,0.02,0.0,93.0,,1.2,0.1,0.0,0.1,0.04,1.4,0.6,0.188,0.0,2.47,,2026-02-26
fao_vn_2007_8031_raw,Cá trích,Herring,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,35.0,166.0,17.7,0.0,10.6,0.0,160.0,64.0,2.8,32.0,174.0,423.0,0.53,300.0,0.02,0.0,20.0,,,,0.0,0.02,0.18,5.0,1.0,0.45,0.0,10.0,10.0,2026-02-26
fao_vn_2007_8032_raw,Cá trôi,"Major carp, mud carp; cirrhina molitorella",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,27.6,127.0,18.8,0.0,5.7,0.0,,76.0,0.05,,185.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8033_raw,Cua bể,"Crab, sea water",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,40.0,103.0,17.5,7.0,0.6,0.0,316.0,141.0,3.8,48.0,191.0,322.0,1.4,,,0.0,36.0,,,,0.0,0.03,0.71,2.7,,,,,,2026-02-26
fao_vn_2007_8034_raw,Cua đồng,"Crab, fresh water",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,69.0,87.0,12.3,2.0,3.3,0.0,453.0,120.0,1.4,,171.0,266.0,,,,0.0,210.0,,,,0.0,0.01,0.51,2.1,,,,,,2026-02-26
fao_vn_2007_8035_raw,ghẹ,Crab,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,68.0,54.0,11.9,0.0,0.7,0.0,293.0,89.0,0.74,34.0,229.0,329.0,3.54,669.0,0.15,0.0,2.0,,,,0.0,0.03,0.71,2.7,0.35,0.15,0.0,9.0,,2026-02-26
fao_vn_2007_8036_raw,Hải sâm,"Sea slug, sea cucumber",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,0.0,90.0,21.5,0.2,0.3,0.0,,118.0,1.4,,22.0,,,,,0.0,102.0,,,,0.0,0.01,0.02,0.1,,,,,,2026-02-26
fao_vn_2007_8037_raw,Hến,Clam,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,82.0,45.0,4.5,5.1,0.7,0.0,,144.0,1.6,,86.0,,,,,0.0,,,,,0.0,,0.12,2.3,,,,,,2026-02-26
fao_vn_2007_8038_raw,Lươn,"Eel, silver - pike",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,35.0,180.0,18.4,0.2,11.7,0.0,51.0,35.0,1.0,20.0,164.0,272.0,1.62,23.0,0.04,0.0,1800.0,,4.0,0.0,0.0,0.15,0.31,3.8,0.24,0.067,0.0,3.0,,2026-02-26
fao_vn_2007_8039_raw,Mực khô,"Dried cuttle fish, squid",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,4.0,291.0,60.1,2.5,4.5,0.0,,27.0,5.6,,287.0,,,,,0.0,,,,,0.0,0.13,0.17,6.8,,,,,,2026-02-26
fao_vn_2007_8040_raw,Mực tươi,"Cuttle fish, raw (Squid)",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,22.0,73.0,16.3,0.0,0.9,0.0,44.0,14.0,0.6,33.0,150.0,273.0,0.7,1891.0,0.04,0.0,10.0,,1.2,0.0,5.0,0.01,0.06,1.0,0.5,0.056,0.0,1.3,,2026-02-26
fao_vn_2007_8041_raw,ốc bươu,"Snail medium - size, edible",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,67.0,84.0,11.1,8.3,0.7,0.0,,1310.0,,,64.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8042_raw,ốc đá,"Marble snail, edible",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,80.0,63.0,11.2,3.9,0.3,0.0,,1660.0,,,83.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8043_raw,ốc nhồi,"Snail large, edible",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,79.0,84.0,11.9,7.6,0.7,0.0,,1357.0,,,191.0,,,,,0.0,,,,,0.0,0.05,0.17,2.2,,,,,,2026-02-26
fao_vn_2007_8044_raw,ốc vặn,Helix,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,70.0,72.0,12.2,4.3,0.7,0.0,,1356.0,,,51.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8045_cooked,"Rạm (muối, đồ)","Small sea - crab bicled, steamed",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,cooked,50.0,83.0,14.2,0.0,2.9,0.0,,4820.0,,,330.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8046_raw,Rạm tươi,Small sea - crab,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,50.0,77.0,12.9,0.0,2.8,0.0,,3520.0,,,180.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8047_raw,Rươi,Tylorhynchus sinensis,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,5.0,89.0,12.4,0.0,4.4,0.0,,66.0,1.8,,57.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8048_raw,Sò,Oyster,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,80.0,78.0,9.5,4.9,2.3,0.0,380.0,37.0,1.9,42.0,82.0,223.0,13.4,1576.0,0.6,0.0,53.0,,,,0.0,0.03,0.15,1.7,0.5,0.05,0.0,16.0,41.0,2026-02-26
fao_vn_2007_8049_raw,Tép gạo,Tiny shrimp,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,8.0,58.0,11.7,0.0,1.2,0.0,,910.0,,,218.0,,,,,,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8050_raw,Tép khô,"Tiny shrimp, dried",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,5.0,269.0,59.8,0.7,3.0,0.0,,2000.0,5.5,,605.0,,,,,,,,,,0.0,0.03,0.07,2.5,,,,,,2026-02-26
fao_vn_2007_8051_raw,Tôm biển,"Sea shrimp, sea-water shrimp",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,54.0,82.0,17.6,0.9,0.9,0.0,148.0,79.0,1.6,37.0,184.0,185.0,1.11,264.0,0.05,5.0,20.0,,1.1,0.0,0.0,0.04,0.08,2.3,0.276,0.104,0.0,1.16,5.0,2026-02-26
fao_vn_2007_8052_raw,Tôm đồng,Fresh-water shrimp,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,10.0,90.0,18.4,0.0,1.8,0.0,418.0,1120.0,2.2,42.0,150.0,316.0,,,,,15.0,,,,0.0,0.02,0.03,3.2,,,,,,2026-02-26
fao_vn_2007_8053_raw,Tôm khô,"Shrimp, dried",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,5.0,347.0,75.6,2.5,3.8,0.0,,236.0,4.6,,995.0,,,,,,,,,,0.0,0.16,0.34,9.5,,,,,,2026-02-26
fao_vn_2007_8054_raw,Trai,Manodonta,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,60.0,38.0,4.6,2.5,1.1,0.0,56.0,668.0,1.5,9.0,107.0,314.0,1.37,344.0,0.5,0.0,90.0,,0.31,0.2,0.0,0.02,0.46,3.1,0.362,0.06,0.0,49.44,,2026-02-26
fao_vn_2007_8055_cooked,Bánh phồng tôm rán,Deep fried shrimp paste,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,cooked,0.0,676.0,1.6,34.1,59.2,0.0,,175.0,,,30.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8056_raw,Bánh phồng tôm sống,Shrimp paste,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,0.0,381.0,3.4,75.3,7.4,0.0,,258.0,,,50.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
